ID,Date,Site,Round,Coll1,Coll2,Coll3,EnteredBy,Validation,Status,ValidationNotes,Subplot,Quadrat,Coord1,Coord2,Bare%,Litter%,Rock%,Gram%,Forb%,L_Depth,V_Height,ACMI2,ASTU,BOCU,COTI3,CHFA2,COLA5,DRAM,ECPU,ELVI3,GAPU,HEAN2,HEMO2,MOFI,MOPU,OLRI,PAAN,PYTE,RAPI,RUHI2,SCSC,SYLA3,SYPI2,TRFL2,VEHA2,VEVI3,CHMA15,CHHY3,DIVI3,ECPR,MOVE,POAM13,POAM13_closed,POPR4,SEOB4,closed_bristled_ipomoea,UNK OAT,UNK_oxalis_closed,BOER,OELA,JATA_closed,UNK_oxalis,UNK_pink_rubiaceae,OELA_closed,UNK_pigweed,LEDI4,LEVI3,POOL,RARA2,PHAN5,Notes,UNK_purple_vineweed,WAMA,UNK_everlasting,WAMA_closed,CUAN,UNK_small_white_vineweed,UNK_nodding_spurge,UNK horseweed,UNK_O_dillenii,UNK_euphorbia,UNK_E_hyssopifolia,UNK_O_dillenii_closed,IPLA,IPLA_closed,CRGL2_male,CRGL2_female,RISC,UNK_cudweed,SOCA3,PHUR,UNK_small_white_lobelia,UNK_toadflax,CRGL2,GECA5,KRCE,RASA,UNK_dock,UNK_evergreen_cudweed,SECE,SIRO5,TRDU2,UNK_little_white_vineweed,UNK_little_white_vineweed_closed,UNK_hairy_vineweed_closed,UNK_amaranth,UNK_white_bindweed,UNK_white_bindweed_closed,UNK_hairy_vineweed,SISP_closed,UNK_purple_vineweed_closed,UNK_madder,UNK_white_vineweed_closed,UNK_small_white_vineweed_closed,JATA,VEBR2,UNK narrowleaf cudweed,SISP,UNK yellow oxalis,GLMA4,UNK pink clover,GACO11,UNK pennycress,OLCO,UNK three lobed vineweed,UNK goldenrod,UNK dogfennel,UNK alt yellow aster,UNK small horseweed,RISC_closed,UNK_white_star_closed,UNK_white_star,Gratiola_floridana/neglecta,UNK_bluestem,CUCA4,CUME,UNK_blue_vined_weed,UNK_blue_vined_weed_closed,UNK_purple_top,UNK_crotalaria,UNK_bristly_ipomoea_closed,TRRE3,TRBI2
2158,8/2/2022,BEU1,d,ZJB,MLS,,,,,,4,5,5,4,50,10,5,10,60,0.7,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,8/2/2022,BEU1,d,ZJB,MLS,,,,,,4,6,8,3,60,20,10,10,50,0.1,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,8/2/2022,BEU1,d,ZJB,MLS,,,,,,4,7,9,1,30,40,10,30,40,1.7,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,8/2/2022,BEU1,d,ZJB,MLS,,,,,,4,8,9,7,60,10,10,50,50,0.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,8/2/2022,BEU1,d,ZJB,MLS,,,,,,4,9,10,5,50,10,10,10,60,0.6,34.8,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,8/2/2022,BEU1,d,ZJB,MLS,,,,,,4,10,12,5,50,10,10,10,60,0.4,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,1,1,5,30,30,10,30,30,0.5,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,2,2,1,20,40,5,40,30,0.6,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,3,2,7,40,30,10,30,30,0.7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,4,5,2,60,20,10,20,60,0.9,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,5,5,4,50,30,10,20,50,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,6,8,3,60,20,10,5,60,1.4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,7,9,1,50,10,10,5,70,0.9,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,8,9,7,60,10,10,10,60,0.6,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,9,10,5,50,20,10,20,50,1.2,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,8/2/2022,BEU1,d,ZJB,MLS,,,,,,5,10,12,5,60,20,10,10,50,1.2,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,1,1,5,60,10,10,20,60,1.6,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,2,2,1,50,10,20,10,60,0.9,27.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,3,2,7,60,10,10,10,60,1.5,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,4,5,2,50,10,20,20,50,0.2,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,5,5,4,50,20,10,5,60,0.8,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,6,8,3,40,20,20,20,60,4.7,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,7,9,1,30,30,10,20,70,2.5,27.9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,8,9,7,30,20,5,10,70,1.4,31.2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,8/2/2022,BEU1,d,ZJB,MLS,,,,,,6,9,10,5,40,20,5,10,70,0.4,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,8/2/2022,BEU1,d,ZJB,MLS,,,Error,Partial,Wrong subplot and quadrat number,6,10,12,5,50,20,10,20,60,0.9,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,1,1,5,40,10,10,20,60,0.8,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,2,2,1,40,10,10,10,70,1,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,3,2,7,60,10,10,10,60,0.4,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,4,5,2,40,40,10,20,40,0.6,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,5,5,4,60,10,10,20,60,0.8,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,6,8,3,30,30,5,30,40,2.3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,7,9,1,50,10,10,30,50,0.3,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,8,9,7,40,20,5,50,40,2,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,9,10,5,50,20,10,50,30,0.5,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,8/2/2022,BEU1,d,ZJB,MLS,,,,,,7,10,12,5,30,30,5,40,30,0.7,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,1,1,5,40,20,5,20,60,1,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,2,2,1,40,30,10,10,70,2,29.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,3,2,7,60,10,10,20,40,1.1,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,4,5,2,50,20,10,20,60,0.9,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,5,5,4,50,10,10,10,50,0.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,6,8,3,50,10,5,20,60,0.4,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,7,9,1,50,20,10,30,50,0.5,34.2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,8,9,7,40,10,5,10,70,1.7,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,9,10,5,30,30,10,20,60,1.8,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,8/2/2022,BEU1,d,ZJB,MLS,,,,,,8,10,12,5,50,20,10,20,70,1.7,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,1,1,5,10,10,5,80,10,4.4,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,2,2,1,50,10,5,5,60,0.4,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,3,2,7,30,30,5,40,20,1.1,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,4,5,2,40,10,5,5,70,0.2,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,5,5,4,40,20,10,30,40,2.1,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,6,8,3,50,10,5,10,70,2.1,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,7,9,1,40,10,5,10,70,0.5,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,8,9,7,40,10,5,10,70,0.6,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,9,10,5,60,10,5,10,50,0.9,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,8/4/2022,BEU1,d,ZJB,TD,,,,,,9,10,12,5,60,10,5,20,50,0.7,29.3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,1,1,5,50,10,5,5,70,0.7,28.6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,2,2,1,40,10,5,10,80,0.4,32.2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,3,2,7,50,5,5,5,70,0.4,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,4,5,2,30,10,5,5,80,0.7,29.2,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,5,5,4,40,10,5,1,70,0.9,26,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,6,8,3,40,10,5,20,60,1.2,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,7,9,1,30,5,5,10,80,2.1,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
2131,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,8,9,7,40,10,5,1,70,0.5,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2132,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,9,10,5,30,10,5,10,80,0.2,32.3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,8/4/2022,BEU1,d,ZJB,TD,,,,,,10,10,12,5,40,10,5,20,60,0.8,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,8/4/2022,BEU1,d,ZJB,TD,,,,,,11,1,1,5,30,5,5,10,80,0.4,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,8/4/2022,BEU1,d,ZJB,TD,,,,,,11,2,2,1,30,10,5,20,70,0.3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,8/4/2022,BEU1,d,ZJB,TD,,,,,,11,3,2,7,30,10,5,5,8,0.7,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,8/4/2022,BEU1,d,ZJB,TD,,,,,,11,4,5,2,40,10,5,40,50,0.9,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,8/4/2022,BEU1,d,ZJB,TD,,,,,,11,5,5,4,30,10,5,5,80,0.9,27.3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
